id,address,city,neighborhood,lat,lon,property_type,bedrooms,bathrooms,gla_sqft,lot_size_sqft,year_built,sale_date,sale_price
AB-02233,12166 Spruce Ave NW,Edmonton,Oliver,53.547907,-113.486567,Condo,3,2.5,1001,0,1955,2024-10-22,264500
AB-02234,4503 Riverside Way NW,Edmonton,Glenora,53.529373,-113.548479,Condo,2,2.0,775,0,1972,2025-10-31,252300
AB-02235,5639 Cedar Blvd NE,Calgary,Mahogany,50.899822,-113.919314,Condo,2,3.0,964,0,2005,2025-03-16,309100
AB-02236,5162 Maple Way SE,Calgary,Evanston,51.173843,-114.101565,Townhouse,3,3.5,1324,0,2013,2024-10-25,483800
AB-02237,909 Whyte Dr SE,Calgary,Signal Hill,51.071436,-114.17065,Condo,2,1.0,993,0,2019,2026-03-21,358300
AB-02238,1142 Elbow Ave NE,Calgary,Mount Royal,51.035398,-114.066663,Condo,2,2.0,1022,0,1987,2025-05-26,510100
AB-02239,17016 Glenmore Ave NW,Edmonton,Windermere,53.421588,-113.624147,Detached,5,3.0,1863,4869,2012,2024-07-23,826300
AB-02240,8377 Sunalta Way NW,Edmonton,Westmount,53.540609,-113.554032,Townhouse,4,1.5,1353,0,2010,2025-08-13,438300
AB-02241,6251 Heritage Blvd NW,Edmonton,Glenora,53.568069,-113.564166,Detached,6,5.0,2699,6764,1958,2025-12-28,1374900
AB-02242,15014 Spruce Gate NW,Edmonton,Summerside,53.424719,-113.421986,Condo,2,2.0,1108,0,1979,2025-05-29,250600
AB-02243,3327 Willow Rd SW,Calgary,Auburn Bay,50.904178,-113.968994,Condo,3,1.5,572,0,2025,2026-04-05,222100
AB-02244,7562 Macleod St NW,Calgary,Tuscany,51.11999,-114.223412,Condo,3,1.5,1178,0,2015,2025-11-16,370400
AB-02245,3355 Aspen Ave NE,Calgary,Beltline,51.044715,-114.060024,Detached,4,2.5,1416,6385,1995,2025-11-28,763500
AB-02246,11357 Macleod Blvd NW,Edmonton,Windermere,53.429332,-113.623774,Townhouse,3,1.5,908,0,2019,2026-02-22,340500
AB-02247,15843 Crowchild St NW,Edmonton,Old Strathcona,53.534221,-113.51703,Condo,2,2.5,1194,0,1988,2026-04-13,415100
AB-02248,4499 Whyte Cres SE,Calgary,Evanston,51.167316,-114.069126,Condo,1,2.0,842,0,1973,2025-01-04,200500
AB-02249,15836 Heritage Dr NW,Edmonton,Old Strathcona,53.539562,-113.495301,Semi-Detached,3,1.5,1518,2863,1958,2025-11-17,575000
AB-02250,9435 Crowchild Dr SW,Calgary,Mahogany,50.873886,-113.931693,Semi-Detached,3,3.5,1644,3100,2026,2026-01-27,649600
AB-02251,517 Macleod Cres NW,Edmonton,Garneau,53.505525,-113.546437,Detached,5,4.0,2606,5816,2002,2025-01-29,1122100
AB-02252,8130 Saddleback Blvd NW,Edmonton,Bonnie Doon,53.517089,-113.484888,Detached,5,4.0,3106,5404,1999,2025-09-21,1077300
AB-02253,14363 Saddleback St NW,Edmonton,Westmount,53.564481,-113.531883,Detached,3,4.0,2285,4016,1988,2025-10-12,811000
AB-02254,4370 Whyte Rd NW,Calgary,Kensington,51.040283,-114.078319,Detached,4,4.5,2338,3290,1976,2024-09-23,1149000
AB-02255,5531 Crowchild Way SW,Calgary,Beltline,51.029655,-114.034061,Condo,2,2.0,959,0,2010,2025-07-27,406000
AB-02256,8409 Glenmore Way NE,Calgary,Mahogany,50.879464,-113.918686,Detached,6,5.0,3079,7036,1990,2026-05-22,1433100
AB-02257,10009 Heritage Gate NW,Edmonton,Oliver,53.524766,-113.543369,Condo,2,1.0,645,0,1975,2025-02-14,150900
AB-02258,9767 Macleod Way NW,Calgary,Mount Royal,51.014391,-114.079127,Detached,4,3.5,2291,2512,1999,2025-08-02,1603000
AB-02259,5825 Riverside Ave NW,Edmonton,Westmount,53.562223,-113.544411,Condo,2,2.5,946,0,1993,2025-10-01,243500
AB-02260,2885 Spruce Rd SW,Calgary,Inglewood,51.021405,-113.997622,Detached,4,3.0,1589,3084,2015,2025-01-16,771000
AB-02261,18829 Township Cres NW,Edmonton,Bonnie Doon,53.533433,-113.51125,Townhouse,3,1.5,1296,0,1956,2025-09-07,334200
AB-02262,4601 Macleod Ave NW,Calgary,Kensington,51.061547,-114.100781,Townhouse,3,2.0,1291,0,2021,2024-08-10,550100
AB-02263,256 Cedar Gate NW,Calgary,Bridgeland,51.041292,-114.046183,Condo,4,3.5,1242,0,2021,2026-05-07,618400
AB-02264,6076 Spruce Way NW,Edmonton,Windermere,53.437549,-113.655737,Semi-Detached,3,2.5,1109,2938,2020,2026-03-21,436700
AB-02265,5246 Heritage Gate SE,Calgary,Bridgeland,51.066781,-114.038035,Townhouse,3,1.5,1312,0,2016,2025-02-01,524700
AB-02266,8284 Cedar Way NW,Edmonton,Windermere,53.450102,-113.625844,Detached,3,4.0,1693,4064,2002,2024-09-29,739900
AB-02267,1234 Memorial Gate SE,Calgary,Auburn Bay,50.888281,-113.976712,Condo,4,2.5,1247,0,2024,2025-08-21,450500
AB-02268,4132 Macleod Blvd NE,Calgary,Tuscany,51.127372,-114.243472,Condo,2,2.0,1046,0,1956,2025-05-14,287000
AB-02269,10836 Spruce Dr NW,Edmonton,Windermere,53.424764,-113.622644,Detached,6,4.0,3187,6845,1988,2025-01-19,1486700
AB-02270,13384 Bow Rd NW,Edmonton,Westmount,53.558754,-113.506928,Condo,1,2.0,827,0,1998,2026-01-05,202300
AB-02271,19803 Macleod Ave NW,Edmonton,Garneau,53.535142,-113.501715,Townhouse,3,2.5,1312,0,2010,2025-08-26,468400
AB-02272,12318 Macleod Cres NW,Edmonton,Terwillegar,53.466693,-113.585752,Condo,1,1.0,656,0,1998,2024-10-18,158300
AB-02273,5348 Riverside Dr NW,Calgary,Mount Royal,51.033688,-114.094847,Townhouse,3,3.0,1586,0,1978,2025-04-10,888500
AB-02274,17826 Township Dr NW,Edmonton,Terwillegar,53.466394,-113.598805,Detached,6,5.0,2698,3100,1972,2026-05-21,1135700
AB-02275,3507 Hawthorn Blvd SW,Calgary,Beltline,51.042998,-114.089514,Detached,6,4.0,2709,7038,2021,2025-12-14,1551100
AB-02276,1693 Macleod Cres NE,Calgary,Kensington,51.039317,-114.094633,Semi-Detached,2,4.0,1712,3469,1988,2025-11-06,907900
AB-02277,4031 Crowchild Rd NE,Calgary,Auburn Bay,50.88203,-113.967919,Townhouse,2,1.5,986,0,2019,2025-05-02,320200
AB-02278,6344 Riverside Gate SE,Calgary,Evanston,51.158487,-114.063132,Detached,3,3.0,1833,7486,2023,2026-04-11,956400
AB-02279,4924 Hawthorn Gate SW,Calgary,Tuscany,51.116994,-114.245676,Detached,3,3.0,1476,7327,2020,2024-07-28,641600
AB-02280,19849 Township Cres NW,Edmonton,Windermere,53.448488,-113.627532,Semi-Detached,2,2.5,1634,3561,1960,2025-08-15,593500
AB-02281,6924 Prospect St NW,Calgary,Tuscany,51.125689,-114.218362,Condo,2,2.0,760,0,1962,2025-08-16,190600
AB-02282,13185 Memorial Way NW,Edmonton,Glenora,53.534257,-113.574801,Condo,4,1.0,1068,0,1987,2024-07-26,359100
AB-02283,11075 Cedar Gate NW,Edmonton,Oliver,53.5403,-113.521569,Townhouse,2,1.5,1434,0,2026,2024-12-27,483800
AB-02284,7654 Riverside Gate NW,Edmonton,Garneau,53.504056,-113.505311,Semi-Detached,3,3.0,1838,2442,2006,2024-09-12,654400
AB-02285,2191 Memorial Dr NE,Calgary,Kensington,51.04898,-114.107362,Detached,5,5.0,2656,3511,2003,2024-06-12,1293000
AB-02286,4392 Heritage Rd NW,Edmonton,Old Strathcona,53.52229,-113.488875,Semi-Detached,3,2.5,1306,3566,2019,2026-05-18,594700
AB-02287,7358 Maple Cres NW,Edmonton,Summerside,53.443198,-113.454103,Detached,4,4.0,2837,4895,1978,2026-05-19,997500
AB-02288,12416 Saddleback St NW,Edmonton,Glenora,53.555577,-113.528901,Detached,5,4.0,1839,3376,1990,2026-05-01,890700
AB-02289,6947 Elbow Blvd SE,Calgary,Beltline,51.048789,-114.066837,Semi-Detached,4,2.0,1580,3449,2008,2024-10-09,702800
AB-02290,12915 Maple Cres NW,Edmonton,Old Strathcona,53.515915,-113.507419,Detached,5,3.0,2775,4824,2020,2026-01-01,1150800
AB-02291,4464 Maple Cres SW,Calgary,Bridgeland,51.054983,-114.045905,Detached,4,3.5,2359,2525,2024,2025-07-26,1176600
AB-02292,9413 Macleod Ave NW,Edmonton,Windermere,53.438547,-113.624568,Detached,4,4.0,2233,4618,2018,2025-06-26,983400
AB-02293,15421 Saddleback Cres NW,Edmonton,Terwillegar,53.468876,-113.606088,Semi-Detached,5,2.5,1980,3395,2012,2025-10-06,727500
AB-02294,3337 Spruce Gate NW,Edmonton,Bonnie Doon,53.50568,-113.470838,Townhouse,3,1.5,1314,0,1981,2024-07-11,304700
AB-02295,2711 Aspen Way SW,Calgary,Signal Hill,51.086249,-114.171108,Condo,1,2.5,807,0,1987,2024-11-14,225100
AB-02296,1248 Jasper Blvd NW,Calgary,Kensington,51.044032,-114.08326,Townhouse,3,1.5,1135,0,1998,2024-12-27,517400
AB-02297,9972 Spruce Way SE,Calgary,Evanston,51.195038,-114.072421,Detached,6,4.0,2485,6481,2004,2024-08-10,1007400
AB-02298,10116 Jasper Ave NW,Edmonton,Old Strathcona,53.53851,-113.47486,Semi-Detached,4,3.0,1879,2543,2001,2024-11-04,728700
AB-02299,15639 Saddleback Rd NW,Edmonton,Windermere,53.438365,-113.618473,Detached,4,5.0,2988,7004,1981,2025-04-22,1384900
AB-02300,9425 Riverside Cres SE,Calgary,Auburn Bay,50.899296,-113.940341,Townhouse,4,3.0,1189,0,1989,2025-12-30,425300
AB-02301,6070 Bow Blvd NW,Edmonton,Terwillegar,53.454943,-113.582367,Semi-Detached,4,4.0,1779,2182,2017,2025-05-14,560900
AB-02302,10585 Cedar Way NW,Edmonton,Windermere,53.436131,-113.613633,Detached,4,3.5,1983,3261,2026,2025-06-04,867700
AB-02303,6531 Sunalta St SE,Calgary,Mahogany,50.887579,-113.94098,Condo,2,2.5,966,0,2003,2026-05-22,326600
AB-02304,9726 Crowchild Rd NW,Edmonton,Glenora,53.535686,-113.535535,Townhouse,3,2.0,1384,0,2005,2025-04-15,551800
AB-02305,10679 Memorial Blvd NW,Edmonton,Westmount,53.5572,-113.547885,Townhouse,3,1.5,1430,0,1993,2025-03-30,446500
AB-02306,9281 Jasper Way NW,Calgary,Tuscany,51.117613,-114.253735,Detached,5,4.0,2509,3825,2016,2024-07-10,930900
AB-02307,8916 Whyte St NE,Calgary,Evanston,51.167325,-114.081046,Semi-Detached,4,4.0,1903,3596,2010,2024-06-12,668300
AB-02308,5089 Glenmore Dr SW,Calgary,Beltline,51.017615,-114.079055,Condo,2,1.5,1190,0,2026,2024-09-14,466900
AB-02309,5262 Glenmore Dr NW,Edmonton,Bonnie Doon,53.54003,-113.469202,Detached,5,5.0,2705,4029,2002,2026-01-23,1078700
AB-02310,5513 Saddleback Rd NW,Edmonton,Garneau,53.535586,-113.506108,Condo,2,2.5,1223,0,2011,2025-11-16,360000
AB-02311,14329 Sunalta Gate NW,Edmonton,Windermere,53.451726,-113.619026,Townhouse,2,3.5,1563,0,1985,2026-02-18,549700
AB-02312,2020 Elbow Blvd SW,Calgary,Auburn Bay,50.872042,-113.964181,Semi-Detached,3,2.0,1505,3631,1961,2024-11-24,555600
AB-02313,9406 Maple Blvd SE,Calgary,Mahogany,50.890351,-113.933594,Detached,5,5.0,3074,6349,1972,2024-06-10,1256500
AB-02314,8525 Prospect Blvd NE,Calgary,Tuscany,51.115306,-114.227754,Semi-Detached,4,3.0,1777,2164,1957,2025-06-24,502800
AB-02315,4121 Prospect Blvd SW,Calgary,Evanston,51.182656,-114.100049,Detached,4,3.0,1665,3064,1984,2026-05-10,576500
AB-02316,1255 Elbow Cres SE,Calgary,Signal Hill,51.071882,-114.167188,Detached,3,2.5,1561,6015,1998,2024-07-03,718500
AB-02317,14299 Jasper Way NW,Edmonton,Glenora,53.52181,-113.553908,Detached,4,3.0,1875,7115,1988,2026-05-31,1030400
AB-02318,8325 Glenmore Ave NW,Calgary,Beltline,51.038909,-114.078293,Detached,3,2.5,1460,3677,1966,2026-02-08,662400
AB-02319,16319 Elbow St NW,Edmonton,Old Strathcona,53.507042,-113.500264,Detached,5,5.0,2998,3807,1964,2025-08-05,1136800
AB-02320,5201 Glenmore Blvd NE,Calgary,Auburn Bay,50.884316,-113.977836,Detached,4,4.0,2794,4103,1978,2024-08-15,1071200
AB-02321,19768 Cedar Gate NW,Edmonton,Old Strathcona,53.540474,-113.522778,Detached,4,2.5,2360,3650,2015,2025-05-02,913300
AB-02322,7039 Hawthorn St NE,Calgary,Kensington,51.055812,-114.107858,Detached,4,4.0,1985,5212,1985,2026-04-13,1139700
AB-02323,4686 Aspen Blvd NW,Edmonton,Bonnie Doon,53.522731,-113.498066,Detached,6,3.5,2649,2661,1957,2024-11-18,824200
AB-02324,2844 Bow Way NW,Calgary,Beltline,51.048548,-114.060332,Detached,4,3.0,2137,4778,1966,2025-07-03,1078500
AB-02325,3762 Riverside Dr SE,Calgary,Mount Royal,51.021348,-114.123173,Detached,3,4.5,2087,3613,2012,2025-01-26,1373500
AB-02326,17457 Prospect Dr NW,Edmonton,Glenora,53.547277,-113.542851,Condo,1,1.0,863,0,1974,2025-08-03,274500
AB-02327,5868 Willow Ave NW,Edmonton,Summerside,53.416401,-113.453006,Semi-Detached,4,2.5,1866,3742,2011,2024-11-10,600700
AB-02328,4984 Aspen Dr SE,Calgary,Kensington,51.054038,-114.062988,Detached,5,4.5,2151,3394,2021,2025-02-01,1113900
AB-02329,16824 Heritage Dr NW,Edmonton,Windermere,53.425767,-113.621968,Detached,5,5.0,2837,7151,1975,2026-03-11,1295900
AB-02330,7946 Riverside Cres NE,Calgary,Inglewood,51.026438,-114.012398,Detached,6,3.5,2916,4045,1993,2024-10-26,1514500
AB-02331,4781 Maple Dr NW,Edmonton,Westmount,53.55099,-113.531261,Detached,3,3.0,1651,5215,1974,2024-12-12,528100
AB-02332,2728 Jasper Ave NE,Calgary,Beltline,51.033689,-114.089777,Townhouse,3,2.0,1201,0,1983,2025-02-21,545700
AB-02333,19188 Township Gate NW,Edmonton,Glenora,53.54711,-113.549833,Condo,2,2.5,1001,0,1969,2024-11-09,310900
AB-02334,6434 Crowchild Gate SE,Calgary,Mount Royal,51.043635,-114.065502,Condo,2,1.5,1210,0,1979,2026-02-12,549700
AB-02335,12170 Township Cres NW,Edmonton,Terwillegar,53.446068,-113.574071,Detached,5,4.0,2804,4050,1968,2026-02-12,1057900
AB-02336,5158 Aspen Dr SE,Calgary,Beltline,51.046762,-114.071523,Townhouse,2,1.5,1204,0,2002,2026-05-17,520800
AB-02337,16879 Macleod Cres NW,Edmonton,Glenora,53.537384,-113.529886,Detached,6,5.0,2876,5202,1969,2025-04-04,1465500
AB-02338,6659 Maple Dr SW,Calgary,Evanston,51.197191,-114.074843,Detached,5,4.0,3069,3896,1961,2024-07-30,1101100
AB-02339,14488 Elbow Way NW,Edmonton,Terwillegar,53.449232,-113.5735,Townhouse,2,2.0,1201,0,1960,2025-02-14,306000
AB-02340,5643 Crowchild Gate SW,Calgary,Tuscany,51.128834,-114.23209,Detached,4,4.0,2946,3910,1985,2024-10-05,1050200
AB-02341,6864 Bow Blvd SW,Calgary,Auburn Bay,50.898406,-113.963449,Townhouse,4,1.0,1112,0,1966,2026-05-25,402300
AB-02342,7707 Jasper Ave SE,Calgary,Bridgeland,51.048567,-114.037621,Detached,5,3.5,2771,6543,1990,2025-11-10,1560000
AB-02343,9332 Willow Gate NW,Calgary,Mahogany,50.88635,-113.929029,Detached,3,2.5,1662,6730,1960,2025-09-22,767500
AB-02344,19573 Macleod Ave NW,Edmonton,Glenora,53.528589,-113.546764,Semi-Detached,3,3.0,1926,2104,2015,2025-06-10,781800
AB-02345,15771 Whyte Gate NW,Edmonton,Westmount,53.569727,-113.539056,Townhouse,2,1.0,1034,0,2019,2025-04-18,303600
AB-02346,3759 Macleod Gate NW,Calgary,Signal Hill,51.084855,-114.144013,Semi-Detached,3,2.5,1990,2037,2010,2026-01-19,749700
AB-02347,1767 Riverside Ave SE,Calgary,Beltline,51.01834,-114.067545,Townhouse,3,1.0,1009,0,1962,2024-12-16,346500
AB-02348,1661 Riverside Cres SW,Calgary,Inglewood,51.033046,-114.010131,Semi-Detached,2,1.5,1225,3388,2025,2024-06-20,621600
AB-02349,18597 Hawthorn Way NW,Edmonton,Westmount,53.582543,-113.55941,Semi-Detached,4,2.0,1803,2803,1962,2026-04-11,627200
AB-02350,1270 Riverside Ave NE,Calgary,Inglewood,51.040997,-114.056933,Townhouse,3,2.0,1686,0,2010,2024-07-28,654600
AB-02351,11577 Elbow Gate NW,Edmonton,Windermere,53.435432,-113.636023,Condo,4,3.5,1130,0,1955,2024-08-13,326600
AB-02352,13002 Bow Blvd NW,Edmonton,Oliver,53.557855,-113.5067,Detached,4,4.5,2399,3137,1986,2026-06-01,933600
AB-02353,5695 Maple Gate SE,Calgary,Inglewood,51.046489,-114.039802,Semi-Detached,3,2.0,1116,3585,1966,2025-07-30,502000
AB-02354,5652 Jasper Ave SW,Calgary,Evanston,51.189681,-114.071373,Detached,6,4.0,3044,5247,1998,2025-10-26,1195500
AB-02355,15219 Macleod Gate NW,Edmonton,Old Strathcona,53.545988,-113.494991,Condo,2,1.0,961,0,1962,2024-12-26,247000
AB-02356,2924 Riverside Gate NW,Calgary,Kensington,51.059254,-114.086986,Condo,2,1.5,947,0,1998,2025-07-15,408800
AB-02357,8439 Bow Blvd SW,Calgary,Mount Royal,51.035666,-114.09907,Condo,3,2.5,1219,0,2013,2026-05-23,642900
AB-02358,3411 Crowchild Dr NE,Calgary,Kensington,51.030829,-114.085669,Condo,3,1.5,989,0,1965,2025-09-13,381400
AB-02359,1077 Glenmore Cres NW,Calgary,Signal Hill,51.066969,-114.199108,Detached,2,3.0,1502,2625,1977,2024-07-12,501700
AB-02360,1311 Cedar Rd NW,Edmonton,Glenora,53.542812,-113.540354,Detached,4,3.5,2438,3064,2026,2025-10-27,1145600
AB-02361,7414 Township Cres NW,Calgary,Kensington,51.059635,-114.062583,Detached,5,5.0,3130,5593,1994,2024-11-07,1835100
AB-02362,2666 Heritage Blvd SW,Calgary,Beltline,51.025639,-114.073162,Townhouse,3,2.5,1380,0,1972,2026-03-02,599500
AB-02363,16255 Whyte Dr NW,Edmonton,Terwillegar,53.44421,-113.559447,Semi-Detached,3,3.0,1352,2936,2000,2024-09-11,493200
AB-02364,6098 Aspen Dr NE,Calgary,Inglewood,51.040683,-114.03981,Detached,3,2.5,1554,5653,1960,2025-12-25,820500
AB-02365,8671 Bow Rd NW,Calgary,Evanston,51.171141,-114.068698,Detached,4,3.5,2036,4555,1992,2025-07-24,771000
AB-02366,6563 Crowchild Rd NW,Edmonton,Glenora,53.548669,-113.575104,Condo,2,2.0,879,0,2002,2026-04-14,349400
AB-02367,4681 Prospect Ave NW,Edmonton,Glenora,53.547564,-113.53869,Detached,4,2.5,2235,3916,2007,2024-06-17,948400
AB-02368,1259 Hawthorn St SW,Calgary,Kensington,51.060181,-114.101652,Detached,6,4.5,2969,7109,2005,2025-03-25,1775200
AB-02369,4510 Heritage Rd NW,Edmonton,Glenora,53.533615,-113.527664,Condo,2,1.5,648,0,1973,2025-01-06,183400
AB-02370,9798 Willow St NW,Edmonton,Glenora,53.530131,-113.52005,Townhouse,2,2.0,906,0,1997,2025-06-21,367600
AB-02371,835 Bow Gate NW,Edmonton,Bonnie Doon,53.519243,-113.452082,Condo,2,2.5,908,0,2018,2025-05-28,271200
AB-02372,1835 Sunalta Ave SW,Calgary,Kensington,51.068882,-114.099864,Semi-Detached,3,2.5,1418,3820,1984,2025-05-04,646200
AB-02373,16385 Riverside St NW,Edmonton,Old Strathcona,53.514176,-113.482854,Townhouse,3,2.0,1361,0,1982,2025-05-21,388800
AB-02374,2319 Saddleback Rd NE,Calgary,Tuscany,51.090034,-114.214185,Condo,4,3.0,1291,0,1962,2025-10-12,408400
AB-02375,14933 Saddleback Ave NW,Edmonton,Windermere,53.444275,-113.612745,Detached,4,4.0,1666,6336,1960,2025-11-18,786600
AB-02376,11765 Jasper Ave NW,Edmonton,Bonnie Doon,53.493155,-113.447449,Condo,2,2.0,754,0,2007,2025-04-28,210300
AB-02377,5787 Township Gate SE,Calgary,Beltline,51.065423,-114.09336,Semi-Detached,4,3.0,1785,3861,1968,2025-10-29,834600
AB-02378,4514 Riverside Dr NW,Edmonton,Westmount,53.561409,-113.521785,Condo,2,2.0,787,0,1980,2026-01-01,198500
AB-02379,8512 Bow Gate NE,Calgary,Mahogany,50.903676,-113.956398,Condo,2,2.0,929,0,2008,2024-12-26,295800
AB-02380,17372 Prospect St NW,Edmonton,Summerside,53.416401,-113.412177,Detached,6,4.0,2628,2903,2014,2025-08-03,906100
AB-02381,15883 Riverside Gate NW,Edmonton,Oliver,53.532558,-113.516102,Detached,3,4.0,1595,3059,1985,2025-07-05,523600
AB-02382,457 Riverside Way SW,Calgary,Evanston,51.155138,-114.104589,Condo,2,2.0,941,0,1976,2025-06-16,236600
AB-02383,8200 Bow Ave NW,Edmonton,Bonnie Doon,53.52105,-113.480413,Condo,4,2.5,1234,0,1981,2025-05-12,312500
AB-02384,4678 Memorial Cres SW,Calgary,Beltline,51.033067,-114.039148,Townhouse,3,2.5,1158,0,1980,2026-02-02,451800
AB-02385,5227 Maple Dr SW,Calgary,Auburn Bay,50.896315,-113.968124,Detached,3,3.5,1490,2810,2013,2024-06-02,525600
AB-02386,3314 Glenmore Way NW,Edmonton,Garneau,53.518909,-113.531299,Townhouse,2,3.0,1321,0,2019,2026-02-03,457600
AB-02387,3317 Riverside Dr NW,Edmonton,Glenora,53.547668,-113.577797,Semi-Detached,4,3.0,1794,4182,1971,2025-04-08,753200
AB-02388,5031 Macleod Cres NE,Calgary,Tuscany,51.095273,-114.226976,Semi-Detached,4,2.0,1779,3718,1982,2024-09-23,693800
AB-02389,1828 Elbow Rd NW,Edmonton,Garneau,53.526633,-113.521512,Condo,3,1.0,804,0,1993,2025-12-21,256600
AB-02390,11498 Crowchild Way NW,Edmonton,Bonnie Doon,53.52803,-113.469374,Detached,4,1.5,1442,2663,1984,2025-07-10,426000
AB-02391,4442 Riverside Dr SE,Calgary,Beltline,51.034745,-114.059286,Detached,5,3.5,2567,4767,1976,2024-07-05,1277200
AB-02392,7404 Elbow Blvd SE,Calgary,Evanston,51.19076,-114.084549,Condo,2,2.0,978,0,2018,2026-05-17,306700
AB-02393,2951 Bow Ave NW,Edmonton,Westmount,53.563744,-113.548415,Detached,3,2.0,1443,4292,1974,2025-02-22,485600
AB-02394,3640 Heritage Ave SW,Calgary,Bridgeland,51.062292,-114.038402,Condo,3,1.5,1173,0,1959,2025-04-02,457900
AB-02395,16003 Prospect Rd NW,Edmonton,Glenora,53.529473,-113.516153,Detached,5,5.0,2645,4998,2009,2024-06-22,1200100
AB-02396,9681 Memorial St SW,Calgary,Beltline,51.035021,-114.054825,Detached,5,5.0,2822,5943,2004,2025-06-13,1396100
AB-02397,9261 Elbow Ave NW,Edmonton,Westmount,53.558493,-113.550277,Condo,3,3.5,1282,0,1969,2025-07-05,335000
AB-02398,18480 Macleod Blvd NW,Edmonton,Bonnie Doon,53.527666,-113.437896,Semi-Detached,4,2.0,1830,3461,2025,2025-07-19,668900
AB-02399,2341 Cedar Gate NW,Calgary,Tuscany,51.130297,-114.211551,Detached,3,3.5,1629,2673,2020,2025-04-29,533600
AB-02400,3977 Aspen St NW,Calgary,Mount Royal,51.030635,-114.090677,Townhouse,2,2.0,922,0,1987,2025-10-23,452700
AB-02401,4406 Whyte Ave SW,Calgary,Signal Hill,51.062506,-114.182693,Condo,3,1.5,1174,0,1974,2024-10-08,337300
AB-02402,8074 Willow St NW,Calgary,Inglewood,51.040702,-114.00717,Semi-Detached,3,2.5,1173,2863,1983,2025-06-29,518600
AB-02403,10627 Sunalta Blvd NW,Edmonton,Terwillegar,53.458114,-113.578453,Detached,3,3.0,1671,7045,1998,2025-11-05,766800
AB-02404,18804 Crowchild St NW,Edmonton,Old Strathcona,53.508975,-113.480245,Semi-Detached,3,3.0,1983,2351,2012,2025-11-16,709300
AB-02405,18966 Willow St NW,Edmonton,Bonnie Doon,53.496629,-113.472776,Semi-Detached,3,3.0,1592,3397,1966,2025-07-23,590000
AB-02406,8629 Memorial Rd NE,Calgary,Evanston,51.158902,-114.09683,Detached,5,3.5,2422,4792,1971,2026-01-07,921800
AB-02407,7540 Whyte Cres NW,Calgary,Bridgeland,51.062224,-114.050685,Condo,2,2.0,732,0,1967,2025-01-23,256300
AB-02408,10634 Prospect St NW,Edmonton,Summerside,53.41354,-113.436164,Condo,1,1.5,838,0,1966,2024-09-19,128900
AB-02409,14552 Aspen Dr NW,Edmonton,Oliver,53.541669,-113.491092,Townhouse,2,1.0,994,0,2004,2026-05-10,389600
AB-02410,9415 Riverside Dr SE,Calgary,Auburn Bay,50.893504,-113.938777,Semi-Detached,3,1.5,1154,2708,1980,2024-06-21,344400
AB-02411,10245 Cedar Ave NW,Edmonton,Terwillegar,53.472095,-113.573033,Detached,4,4.5,2988,5032,2000,2025-03-08,1245000
AB-02412,12857 Riverside Rd NW,Edmonton,Windermere,53.430284,-113.615554,Semi-Detached,5,2.0,1814,2833,1959,2025-12-26,714600
AB-02413,17927 Jasper Blvd NW,Edmonton,Westmount,53.543904,-113.517808,Condo,2,2.0,779,0,1984,2025-12-23,205100
AB-02414,309 Aspen Blvd NE,Calgary,Evanston,51.166734,-114.107248,Semi-Detached,4,2.5,1352,3007,2002,2026-04-11,476300
AB-02415,1010 Elbow Gate NE,Calgary,Mahogany,50.889964,-113.951294,Detached,3,2.0,1542,4004,2008,2024-07-31,665400
AB-02416,12538 Whyte Dr NW,Edmonton,Terwillegar,53.458541,-113.569051,Detached,5,4.0,1896,6569,2017,2025-11-03,861700
AB-02417,3561 Riverside Blvd NW,Calgary,Bridgeland,51.053982,-114.053868,Townhouse,2,2.0,985,0,2018,2025-11-10,454100
AB-02418,19871 Maple Way NW,Edmonton,Old Strathcona,53.509316,-113.47483,Townhouse,3,4.0,1690,0,1988,2025-09-13,557000
AB-02419,2073 Elbow Blvd SW,Calgary,Tuscany,51.109313,-114.224652,Condo,3,1.0,642,0,1968,2025-04-03,135000
AB-02420,9752 Spruce Gate NE,Calgary,Beltline,51.030925,-114.055938,Condo,2,2.5,1039,0,2002,2025-03-22,407000
AB-02421,19002 Aspen Ave NW,Edmonton,Old Strathcona,53.541498,-113.504499,Condo,2,1.0,634,0,1965,2026-04-11,159600
AB-02422,4049 Elbow Dr NE,Calgary,Beltline,51.050366,-114.079895,Condo,3,2.5,1223,0,1989,2026-05-04,484400
AB-02423,9955 Saddleback Dr SE,Calgary,Mahogany,50.908643,-113.926223,Condo,4,2.5,1211,0,1995,2024-07-05,354500
